label,text,source,group_id
Assignment,"['Any attempted assignment in violation of this section shall be void.', 'This Agreement shall not be assignable by either party unless the assignee expressly assumes in writing the obligations of the assignor hereunder.', ""Network Affiliate may not assign or transfer, by operation of law or otherwise, any of its rights under this Agreement or delegate any of its duties under this Agreement to any third party without NCM's prior written consent, which consent shall not be unreasonably withheld, conditioned or delayed.""]",cuad,cuad:DigitalCinemaDestinationsCorp_20111220_S-1_EX-10.10_7346719_EX-10.10_Affiliate Agreement.pdf
Assignment,"[""In the event either Party desires to make such an assignment or other transfer of this Agreement or any rights or obligations hereunder, such Party shall deliver a written notice to the other Party requesting the other Party's written consent in accordance with this Section 13.2, and the other Party shall provide such Party written notice of its determination whether to provide such written consent within [***] following its receipt of such written notice from such Party."", 'Except as provided in this Section 13.2, this Agreement may not be assigned or otherwise transferred, nor may any rights or obligations hereunder be assigned or transferred, by either Party, without the written consent of the other Party (such consent not to be unreasonably withheld); provided that a merger, sale of stock or comparable transaction shall not constitute an assignment.', 'Except to Affiliates of Valeant, Valeant shall not subcontract the Valeant Activities with any Third Party (including any contract sales force).', 'Any attempted assignment not in accordance with this Section 13.2 shall be void.']",cuad,cuad:DovaPharmaceuticalsInc_20181108_10-Q_EX-10.2_11414857_EX-10.2_Promotion Agreement.pdf
Assignment,"[""Datec must not assign this agreement or any right under this agreement unless Datec\n\n (a) is not in breach of this agreement;\n\n (b) obtains the prior written consent of the BSP\n\n (c) ensures that the assignee agrees to be bound by all of the Datec's obligations under this agreement; and\n\n (d) acknowledges that it remains bound by this agreement"", ""BSP may:\n\n (a) assign all or part of this agreement to any person as part of a restructure; and\n\n (b) assign or novate all or part of the rights and obligations under this agreement to any of the BSP's Related Company's as part of a re- organisation of its business.""]",cuad,cuad:ELANDIAINTERNATIONALINC_04_25_2007-EX-10.21-Outsourcing Agreement.PDF
Assignment,['Neither Party shall assign any of its rights or obligations under this Agreement to any third party directly or indirectly without the prior written consent of the other Party.'],cuad,cuad:ELECTRAMECCANICA VEHICLES CORP. - Manufacturing Agreement .PDF
Assignment,['This Agreement may not be assigned without the prior written consent of the other Party hereto.'],cuad,"cuad:ELFBEAUTY,INC_07_02_2020-EX-10.1-COOPERATION AGREEMENT.PDF"
Assignment,['This Agreement is not assignable by any party to the Agreement without the prior written consent of the other parties.'],cuad,cuad:EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC..PDF
Assignment,"['This Agreement may not be assigned by either party without the express written consent of the other party, which approval will not be unreasonably withheld or delayed, except that either party may (without consent but with notice to the other party) assign this Agreement in its entirety to any successor in the event of a Change of Control of such party.']",cuad,cuad:ENERGOUSCORP_03_16_2017-EX-10.24-STRATEGIC ALLIANCE AGREEMENT.PDF
Assignment,"[""Shipper shall have the right to assign, or transfer all, but not less than all, of its rights and obligations under this Agreement with the prior written consent of Transporter, which consent may be withheld in Transporter's sole discretion."", 'No assignment or transfer of this Agreement shall be effective as to Transporter unless and until Transporter has been provided written notice thereof.']",cuad,cuad:ENERGYXXILTD_05_08_2015-EX-10.13-Transportation AGREEMENT.PDF
Assignment,"['This contract shall not be assigned in whole or in part by either party without the prior written consent of the other, except that a party may assign this contract to a successor entity as a result of a merger or consolidation or to another entity which acquires substantially all of the assets of that party.']",cuad,cuad:ENTERPRISEPRODUCTSPARTNERSLP_07_08_1998-EX-10.3-TRANSPORTATION CONTRACT.PDF
Assignment,"['Distributor shall not sell or otherwise transfer any of the rights granted pursuant to this Agreement to any third party without the prior written consent of Vendor; provided, however, Distributor may enter into distribution arrangements with regional distributors within the Territory in its efforts to promote, advertise and distribute the Products in accordance with this Agreement;', 'No assignment by either Party of any rights, including rights to money due or to become due under this Agreement, or delegation of any duties under this Agreement or under any purchase orders subject to this Agreement, shall be binding on the nonassigning Party unless and until a written consent has been obtained from the nonassigning Party.']",cuad,cuad:ENTERTAINMENTGAMINGASIAINC_02_15_2005-EX-10.5-DISTRIBUTOR AGREEMENT.PDF
Assignment,"[""Each Party's rights under this Agreement are ---------------- personal to that Party and that Party shall not assign, sublet or otherwise transfer any right or interest under this Agreement to anyone, without the prior written consent of the other Party, which shall not be unreasonably withheld.""]",cuad,cuad:ENTRUSTINC_07_24_1998-EX-10.5-STRATEGIC ALLIANCE AGREEMENT.PDF
Assignment,"['This Agreement is not assignable by Distributor without prior written consent of Tripath, which will not be unreasonably withheld.']",cuad,"cuad:ETELOS,INC_03_09_2004-EX-10.8-DISTRIBUTOR AGREEMENT.PDF"
Assignment,"['Distributor will not assign all or any part of this Agreement or any of its rights under this Agreement without the prior written consent of WGT.', 'Upon the occurrence of any of the following, WGT may terminate the Term by giving Distributor written notice of such termination for:', 'any assignment or attempted assignment of this Agreement by Distributor without the prior written consent of WGT;']",cuad,cuad:EUROPEANMICROHOLDINGSINC_03_06_1998-EX-10.6-DISTRIBUTOR AGREEMENT.PDF
Assignment,"['Neither party may assign the Agreement without the written consent of the other party, which consent shall not be unreasonably withheld or delayed, except that either party may assign the Agreement without obtaining the consent of the other party to an affiliate or successor by way of purchase, merger, consolidation or similar transaction, subject to the requirement that the Agreement shall be binding and enforceable against any successor or assign.']",cuad,cuad:EbixInc_20010515_10-Q_EX-10.3_4049767_EX-10.3_Co-Branding Agreement.pdf
Assignment,['Neither this Agreement nor any of the rights or obligations contained herein may be assigned or transferred by either party without the prior written consent of the other party.'],cuad,cuad:EcoScienceSolutionsInc_20171117_8-K_EX-10.1_10956472_EX-10.1_Endorsement Agreement.pdf
Assignment,"['This Agreement, or the rights granted under it, may not be assigned transferred or sublicense by either party without the express prior written consent of the other party.']",cuad,cuad:EcoScienceSolutionsInc_20180406_8-K_EX-10.1_11135398_EX-10.1_Sponsorship Agreement.pdf
